fahrzeug_id,marke,modell,ps,treibstoff,preis,year
1406WBAHU310805H,BMW,X1,190,Diesel,31350,20221229
449WBAHT910403F0,BMW,X1,150,Diesel,31350,20230629
1144WBAHS910205H,BMW,X1,192,Benzin,31306,20230306
2792WBAHS910705F,BMW,X1,192,Benzin,31240,20220125
1302WBAHT910X05J,BMW,X1,150,Diesel,31240,20230131
2433WBA8T51020G7,BMW,3er-Reihe,190,Diesel,31130,20220414
2721WBA5K31080G2,BMW,5er-Reihe,258,Diesel,31042,20220214
2311WBAHT910905F,BMW,X1,150,Diesel,30800,20220513
1812WBATX31050LB,BMW,X3,190,Diesel,30800,20220907
837WBAJG110X05N5,BMW,X1,140,Benzin,30789,20230427
2840WBAJM7109JB0,BMW,5er-Reihe,190,Diesel,30789,20220113
2340WBAHT910903E,BMW,X1,150,Diesel,30690,20220503
2091WBA8K91010A3,BMW,3er-Reihe,258,Diesel,30690,20220630
3201WBAHU310405H,BMW,X1,190,Diesel,30690,20170706
3094WBAJG110103G,BMW,X1,140,Benzin,30525,20190418
1472WBA8J11030K8,BMW,3er-Reihe,190,Diesel,30514,20221215
2040WBAHT910505E,BMW,X1,150,Diesel,30470,20220712
2814WBAHT710005J,BMW,X1,150,Diesel,30454,20220120
442WBA6L310X0FJ5,BMW,3er-Reihe,150,Diesel,30360,20230630
2854WBAJG91000EA,BMW,X1,231,Benzin,30250,20220107
430WBAJH710003G0,BMW,X1,149,Diesel,30250,20230630
1781WBAWZ510200M,BMW,X3,190,Diesel,30250,20220914
152WBA31AE0805S1,BMW,X1,190,Diesel,30250,20230831
365WBAJG91080EG2,BMW,X1,231,Benzin,30140,20230718
148WBAJG110303J5,BMW,X1,140,Benzin,29724,20230901
225WBA8T51070B34,BMW,3er-Reihe,190,Diesel,29700,20230817
3083WBAWZ510000M,BMW,X3,190,Diesel,29700,20190724
518WBAJG110005N8,BMW,X1,140,Benzin,29700,20230616
3078WBAJH110705N,BMW,X1,116,Diesel,29689,20190916
1864WBA8C91080K4,BMW,3er-Reihe,190,Diesel,29689,20220826
666WBAHU310405H5,BMW,X1,190,Diesel,29689,20230524
1382WBA8A51080AE,BMW,3er-Reihe,184,Benzin,29590,20230109
341WBAJH710X0EM5,BMW,X1,149,Diesel,29590,20230720
3242WBAWZ510200M,BMW,X3,190,Diesel,29579,20160610
2895WBAJP5105KBJ,BMW,5er-Reihe,190,Diesel,29370,20211209
3173WBAHT710005K,BMW,X1,150,Diesel,29260,20180307
31WBAWZ510X00M31,BMW,X3,190,Diesel,29151,20230926
1369WBAJP51010BU,BMW,5er-Reihe,190,Diesel,29150,20230112
772WBAHT910X05F1,BMW,X1,150,Diesel,29150,20230508
2429WBAHU310405E,BMW,X1,190,Diesel,29150,20220414
1993WBA5D31070GV,BMW,5er-Reihe,258,Diesel,29139,20220725
1341WBAJH510703G,BMW,X1,149,Diesel,28820,20230118
2626WBAHT510905F,BMW,X1,116,Diesel,28804,20220303
139WBAJN51000B25,BMW,5er-Reihe,265,Diesel,28600,20230904
725WBAWZ510400M0,BMW,X3,190,Diesel,28600,20230516
1931WBA5C710X0D8,BMW,5er-Reihe,218,Diesel,28589,20220805
282WBAHT910505F2,BMW,X1,150,Diesel,28567,20230804
917WBAHS910705E6,BMW,X1,191,Benzin,28490,20230412
1351WBAJH510603G,BMW,X1,149,Diesel,28270,20230113
2837WBAJM7109JB0,BMW,5er-Reihe,190,Diesel,28270,20220113
2746WBAHT710103D,BMW,X1,150,Diesel,27940,20220208
3233WBA5D31060GV,BMW,5er-Reihe,258,Diesel,27830,20160916
1450WBAJN51080B2,BMW,5er-Reihe,265,Diesel,27830,20221219
2789WBAHT710105K,BMW,X1,150,Diesel,27665,20220126
1524WBAJJ11020EF,BMW,X1,190,Diesel,27500,20221130
12WBAJA91010GJ01,BMW,5er-Reihe,183,Hybrid,27500,20231002
510WBA8J11030A97,BMW,3er-Reihe,190,Diesel,27489,20230619
544WBA8J11000A69,BMW,3er-Reihe,190,Diesel,27489,20230613
1924WBA8E31050A0,BMW,3er-Reihe,135,Benzin,27489,20220809
2490WBAJJ11010EF,BMW,X1,190,Diesel,27445,20220331
2297WBAHT910805J,BMW,X1,150,Diesel,27390,20220513
2462WBAHT710005J,BMW,X1,150,Diesel,27390,20220406
1117WBAWZ510600M,BMW,X3,190,Diesel,27390,20230309
1427WBA8H71020A7,BMW,3er-Reihe,150,Diesel,27143,20221222
2485WBAHT710305G,BMW,X1,150,Diesel,27005,20220331
2516WBA8J11030K5,BMW,3er-Reihe,190,Diesel,26950,20220329
2383WBAHT910405F,BMW,X1,150,Diesel,26950,20220425
2619WBA5K31010D4,BMW,5er-Reihe,258,Diesel,26950,20220304
700WBA8H71060A74,BMW,3er-Reihe,150,Diesel,26884,20230517
2186WBAJC510X0G4,BMW,5er-Reihe,190,Diesel,26840,20220609
2500WBAHT710305G,BMW,X1,150,Diesel,26785,20220331
3WBAHS910205H708,BMW,X1,192,Benzin,26400,20231020
2631WBA8J11050A9,BMW,3er-Reihe,190,Diesel,26400,20220302
1817WBAJC51090G8,BMW,5er-Reihe,190,Diesel,26400,20220907
3090WBA8H71040A7,BMW,3er-Reihe,150,Diesel,26400,20190607
686WBAWZ510800F6,BMW,X3,190,Diesel,26384,20230519
1418WBA3L31050K1,BMW,3er-Reihe,258,Diesel,26290,20221223
2694WBAWZ310100R,BMW,X3,150,Diesel,26290,20220217
3279WBA3D51020F7,BMW,3er-Reihe,184,Diesel,26279,20150115
856WBA8H71080A74,BMW,3er-Reihe,150,Diesel,26070,20230421
2531WBA3E31010K0,BMW,3er-Reihe,258,Diesel,25994,20220323
1921WBAJG11080EJ,BMW,X1,140,Benzin,25994,20220809
2859WBAHT710503D,BMW,X1,150,Diesel,25850,20220107
721WBA8H71020A97,BMW,3er-Reihe,149,Diesel,25850,20230516
2114WBAJG110703G,BMW,X1,140,Benzin,25850,20220623
1717WBAWZ510700M,BMW,X3,190,Diesel,25637,20220930
2152WBA5N61010D9,BMW,5er-Reihe,258,Diesel,25300,20220615
1461WBAJH110303G,BMW,X1,115,Diesel,25300,20221216
781WBA8H71060A74,BMW,3er-Reihe,150,Diesel,25300,20230505
2078WBA8C31080A0,BMW,3er-Reihe,150,Diesel,25300,20220701
2552WBA8C91030K6,BMW,3er-Reihe,190,Diesel,25289,20220318
2380WBAHT71070P9,BMW,X1,150,Diesel,25289,20220426
1316WBA8L71060A7,BMW,3er-Reihe,116,Diesel,25245,20230126
955WBA8H71070A72,BMW,3er-Reihe,149,Diesel,25190,20230406
2374WBAHT91070P9,BMW,X1,150,Diesel,24943,20220427
883WBAJD11040G88,BMW,5er-Reihe,265,Diesel,24860,20230418
1515WBA8J110X0K5,BMW,3er-Reihe,190,Diesel,24751,20221205
2795WBATX31010LC,BMW,X3,190,Diesel,24750,20220124
1936WBAJN51020G9,BMW,5er-Reihe,265,Diesel,24750,20220804
2591WBA5M01030D2,BMW,5er-Reihe,449,Benzin,24750,20220309
1257WBAHT910505J,BMW,X1,150,Diesel,24750,20230213
775WBAJH11030EN4,BMW,X1,88,Diesel,24640,20230508
19WBA5V31030AF47,BMW,3er-Reihe,150,Diesel,24420,20230929
2336WBAHT710505G,BMW,X1,150,Diesel,24189,20220505
1463WBAHT710405E,BMW,X1,150,Diesel,24189,20221216
1634WBAHT710505G,BMW,X1,150,Diesel,24090,20221021
1444WBA6L31060FJ,BMW,3er-Reihe,150,Diesel,23980,20221220
2529WBAHT910205F,BMW,X1,150,Diesel,23854,20220324
765WBA8J11020A19,BMW,3er-Reihe,190,Diesel,23760,20230510
1276WBAHT910X0P9,BMW,X1,150,Diesel,23738,20230209
1841WBA3D510X0J4,BMW,3er-Reihe,183,Diesel,23650,20220902
2852WBA5N61060D9,BMW,5er-Reihe,257,Diesel,23650,20220107
3283WBAWY310200F,BMW,X3,184,Diesel,23634,20140929
3215WBAHT910505F,BMW,X1,150,Diesel,23529,20170330
689WBAWZ510800F6,BMW,X3,190,Diesel,23345,20230519
438WBAJP510X0BJ2,BMW,5er-Reihe,190,Diesel,23100,20230630
2658WBAHT910405F,BMW,X1,150,Diesel,23100,20220224
2857WBA8H71010K8,BMW,3er-Reihe,150,Diesel,22990,20220107
793WBA3L310X0K18,BMW,3er-Reihe,258,Diesel,22880,20230503
1835WBAJH51010EM,BMW,X1,150,Diesel,22743,20220906
520WBA8H71010A13,BMW,3er-Reihe,150,Diesel,22550,20230616
2028WBAWZ510900M,BMW,X3,190,Diesel,22550,20220713
1831WBA5L51000G2,BMW,5er-Reihe,190,Diesel,22550,20220907
2479WBA3K51060K3,BMW,3er-Reihe,184,Diesel,22337,20220401
2432WBA5K71020D8,BMW,5er-Reihe,313,Diesel,22000,20220414
937WBA8C31060K70,BMW,3er-Reihe,150,Diesel,21984,20230407
3068WBA3K51070K1,BMW,3er-Reihe,184,Diesel,21978,20191031
515WBA8J11050A19,BMW,3er-Reihe,190,Diesel,21967,20230616
739WBA8J110X0K85,BMW,3er-Reihe,190,Diesel,21901,20230512
1089WBAJG11050EJ,BMW,X1,140,Benzin,21890,20230315
459WBA8F91010K43,BMW,3er-Reihe,115,Diesel,21890,20230627
2317WBAHT910405F,BMW,X1,150,Diesel,21890,20220512
1580WBA5E71020GZ,BMW,5er-Reihe,190,Diesel,21890,20221111
2687WBAWY310700F,BMW,X3,184,Diesel,21560,20220218
1500WBA3B11050F0,BMW,3er-Reihe,183,Benzin,21450,20221207
1627WBAJH71090ER,BMW,X1,149,Diesel,21450,20221024
667WBAJP51050BU5,BMW,5er-Reihe,190,Diesel,21450,20230524
2436WBA8C31090K3,BMW,3er-Reihe,149,Diesel,21450,20220412
2214WBAWY710800B,BMW,X3,312,Diesel,21010,20220602
276WBA8C51070P84,BMW,3er-Reihe,190,Diesel,20790,20230804
1810WBA8H71070K6,BMW,3er-Reihe,150,Diesel,20570,20220908
2803WBA8J11020K6,BMW,3er-Reihe,190,Diesel,20570,20220121
859WBAJN51070B25,BMW,5er-Reihe,265,Diesel,20501,20230420
1000WBAHT910405F,BMW,X1,150,Diesel,20460,20230330
3284WBA3G51010A2,BMW,3er-Reihe,245,Benzin,20350,20140822
2827WBAWZ310400F,BMW,X3,149,Diesel,20350,20220114
1378WBAHT910405J,BMW,X1,150,Diesel,20350,20230110
94WBA31AD0005S01,BMW,X1,150,Diesel,20020,20230913
2199WBAWY310700A,BMW,X3,184,Diesel,19800,20220607
835WBA3A11080J28,BMW,3er-Reihe,136,Benzin,19789,20230427
3249WBA8J31000F6,BMW,3er-Reihe,143,Diesel,19679,20160302
2878WBAJG11060ED,BMW,X1,140,Benzin,19580,20220103
512WBAJF51090WW0,BMW,5er-Reihe,190,Diesel,19520,20230619
1393WBAXG11090C5,BMW,5er-Reihe,183,Benzin,19470,20230104
2812WBAXA11090DX,BMW,5er-Reihe,218,Diesel,19250,20220120
1547WBA5H310X0D2,BMW,5er-Reihe,306,Benzin,19250,20221124
2187WBA3Y310XFD6,BMW,3er-Reihe,184,Diesel,19250,20220609
2836WBA3C310X0F1,BMW,3er-Reihe,184,Benzin,19250,20220113
860WBAJG110003J5,BMW,X1,140,Benzin,19250,20230420
1412WBAJH51050EL,BMW,X1,150,Diesel,19250,20221228
2587WBA3A51070F2,BMW,3er-Reihe,245,Benzin,19250,20220310
1545WBA5H310X0D2,BMW,5er-Reihe,306,Benzin,18865,20221124
2400WBAFV31040DZ,BMW,5er-Reihe,258,Diesel,18700,20220422
1251WBAVP71060V2,BMW,X1,142,Diesel,18700,20230214
2647WBA8H71090A7,BMW,3er-Reihe,150,Diesel,18700,20220228
973WBAJE31020G59,BMW,5er-Reihe,190,Diesel,18590,20230403
905WBA8C91090A01,BMW,3er-Reihe,190,Diesel,18260,20230413
1710WBAHT710203D,BMW,X1,150,Diesel,18150,20221003
590WBA8X11080BH2,BMW,3er-Reihe,150,Diesel,18150,20230606
2269WBAVY11070VZ,BMW,X1,115,Diesel,18150,20220519
323WBAWZ310200R7,BMW,X3,149,Diesel,18150,20230726
2716WBAWY310700F,BMW,X3,184,Diesel,17600,20220215
1370WBAHT710305J,BMW,X1,150,Diesel,17380,20230112
2883WBA8E31000A0,BMW,3er-Reihe,136,Benzin,17380,20220103
1932WBA3K11080F8,BMW,3er-Reihe,143,Diesel,17125,20220805
3062WBA5L51020G0,BMW,5er-Reihe,190,Elektro,17050,20191126
2876WBAHT710X0P9,BMW,X1,150,Diesel,16720,20220103
938WBA8C31060K70,BMW,3er-Reihe,150,Diesel,16720,20230407
1294WBAHT91000P9,BMW,X1,150,Diesel,16500,20230202
1228WBAWK71070PX,BMW,3er-Reihe,170,Benzin,16489,20230216
2038WBA5L51000D6,BMW,5er-Reihe,190,Diesel,16280,20220713
1038WBA5J910X0D4,BMW,5er-Reihe,218,Diesel,15180,20230323
887WBAFU71070C69,BMW,5er-Reihe,305,Benzin,15070,20230417
1003WBA5V71030AH,BMW,3er-Reihe,190,Diesel,14850,20230330
726WBA5J91010D49,BMW,5er-Reihe,218,Diesel,14630,20230515
794WBA5C31020D76,BMW,5er-Reihe,183,Diesel,14410,20230503
2561WBAPP31090A7,BMW,3er-Reihe,184,Diesel,14289,20220316
2486WBAWY310700A,BMW,X3,183,Diesel,14190,20220331
1272WBA3D11080J6,BMW,3er-Reihe,143,Diesel,14080,20230209
929WBA3Z71040D15,BMW,3er-Reihe,184,Benzin,14036,20230407
137WBA8L71080A04,BMW,3er-Reihe,115,Diesel,13750,20230905
1847WBA8C31080A0,BMW,3er-Reihe,150,Diesel,13739,20220901
262WBAMX11010C88,BMW,5er-Reihe,184,Diesel,13640,20230809
1281WBA8Y51070G4,BMW,3er-Reihe,150,Diesel,13530,20230208
1256WBAXB91010DX,BMW,5er-Reihe,218,Diesel,13530,20230213
2353WBAVP71000VW,BMW,X1,142,Diesel,13310,20220429
2482WBA3D51050F7,BMW,3er-Reihe,184,Diesel,13200,20220401
980WBAHS11030P89,BMW,X1,136,Benzin,13090,20230403
3270WBA3D91000J4,BMW,3er-Reihe,116,Diesel,13030,20150420
1139WBAUW71030A6,BMW,3er-Reihe,176,Diesel,12870,20230307
2613WBAFW11010DU,BMW,5er-Reihe,183,Diesel,12650,20220304
718WBA3Y51080D66,BMW,3er-Reihe,183,Diesel,12650,20230516
1200WBAMW91050DV,BMW,5er-Reihe,258,Diesel,12650,20230223
2872WBAMX11050DY,BMW,5er-Reihe,183,Diesel,12650,20220104
2036WBAFS11040C5,BMW,5er-Reihe,204,Benzin,12320,20220713
552WBA3D510X0F86,BMW,3er-Reihe,183,Diesel,12100,20230612
1766WBAWY31010L6,BMW,X3,183,Diesel,11880,20220920
958WBAWY310000A7,BMW,X3,183,Diesel,11825,20230405
2320WBAVP71090VW,BMW,X1,143,Diesel,11625,20220512
3257WBAVP71070V2,BMW,X1,143,Diesel,11550,20151013
1920WBA8E31050A0,BMW,3er-Reihe,135,Benzin,11330,20220809
2015WBA8H71090K6,BMW,3er-Reihe,150,Diesel,11330,20220719
1065WBAVM91040VT,BMW,X1,183,Benzin,11220,20230317
2652WBA3D91090F4,BMW,3er-Reihe,115,Diesel,11000,20220225
3204WBAFW11030C6,BMW,5er-Reihe,184,Diesel,11000,20170614
2218WBAPF31000A3,BMW,3er-Reihe,122,Benzin,10890,20220601
3313WBAVP71010VW,BMW,X1,143,Diesel,10890,20130111
1832WBAWY31090L5,BMW,X3,184,Diesel,10780,20220906
1621WBAVP71060VW,BMW,X1,143,Diesel,10004,20221025
149WBAFW11090DU1,BMW,5er-Reihe,183,Diesel,9900,20230901
1519WBASP61070C7,BMW,5er-Reihe,244,Diesel,9900,20221202
1999WBAFW11070DX,BMW,5er-Reihe,184,Diesel,9900,20220722
389WBAJG110203G8,BMW,X1,140,Benzin,9900,20230711
404WBAWY310800A5,BMW,X3,183,Diesel,9790,20230706
1660WBAWX310000G,BMW,X3,184,Elektro,9680,20221014
587WBAVD91000A26,BMW,3er-Reihe,231,Diesel,9570,20230606
2828WBAWY310400F,BMW,X3,184,Diesel,9471,20220114
3260WBAVN71040VY,BMW,X1,143,Diesel,9350,20150904
754WBAPH31020A17,BMW,3er-Reihe,218,Benzin,9240,20230510
2106WBAFW11060C2,BMW,5er-Reihe,183,Diesel,9020,20220627
1373WBANX51090CT,BMW,5er-Reihe,197,Diesel,8800,20230111
1906WBAMX31060C7,BMW,5er-Reihe,204,Diesel,8800,20220816
3054WBAXB91060DW,BMW,5er-Reihe,217,Diesel,8800,20191210
2823WBA5E51030G0,BMW,5er-Reihe,190,Diesel,8250,20220117
2669WBAVP11020VU,BMW,X1,142,Diesel,8140,20220222
3179WBA3K51040F1,BMW,3er-Reihe,184,Diesel,8140,20180125
1458WBAUY51030F0,BMW,3er-Reihe,115,Diesel,8030,20221216
1322WBAVP71030VW,BMW,X1,143,Diesel,8030,20230125
2596WBAWN31000PY,BMW,3er-Reihe,218,Benzin,7920,20220309
2244WBAVP71090VW,BMW,X1,143,Diesel,7920,20220525
3220WBA5J91080DZ,BMW,5er-Reihe,218,Diesel,7700,20170223
2508WBA3D31030J3,BMW,3er-Reihe,184,Diesel,7700,20220330
2220WBA3D31050F3,BMW,3er-Reihe,184,Diesel,7700,20220601
3327WBAPE11060WJ,BMW,X3,177,Diesel,7480,20110620
2598WBAVP31080VP,BMW,X1,177,Diesel,7370,20220309
680WBA3K51020K17,BMW,3er-Reihe,184,Diesel,7150,20230522
1236WBAPX31040C2,BMW,5er-Reihe,177,Diesel,7150,20230216
2243WBAVM71070VR,BMW,X1,218,Diesel,7150,20220525
1840WBAHU310X05E,BMW,X1,190,Elektro,6820,20220902
3325WBAVP11000VN,BMW,X1,143,Diesel,6600,20111227
2034WBAVG11040A5,BMW,3er-Reihe,143,Diesel,6050,20220713
1398WBAUZ310709B,BMW,X3,190,Diesel,6050,20230102
331WBA3K31070F65,BMW,3er-Reihe,183,Diesel,6050,20230724
3178WBAVP11040VN,BMW,X1,143,Diesel,6050,20180130
403WBAPE11070WJ5,BMW,X3,176,Diesel,5830,20230706
1796WBAFW11000DU,BMW,5er-Reihe,183,Diesel,5830,20220912
1143WBA3B11010J4,BMW,3er-Reihe,183,Benzin,5610,20230306
1317WBAVR51040K0,BMW,3er-Reihe,129,Benzin,5500,20230125
847WBAFW510X0C51,BMW,5er-Reihe,245,Diesel,5500,20230424
170WBAPP71070A60,BMW,3er-Reihe,176,Diesel,5500,20230828
1042WBAFV31040DP,BMW,5er-Reihe,258,Diesel,5280,20230323
2713WBANX31060CW,BMW,5er-Reihe,177,Diesel,5170,20220216
586WBAPF510X0A42,BMW,3er-Reihe,143,Benzin,5060,20230606
2525WBANP71000CS,BMW,5er-Reihe,231,Diesel,4950,20220325
1615WBAWY310X0L8,BMW,X3,184,Diesel,4950,20221028
1105WBAXC21090C9,BMW,5er-Reihe,258,Diesel,4510,20230313
2304WBA8L51030K3,BMW,3er-Reihe,116,Diesel,4070,20220513
3356WBAPA71070WB,BMW,X3,192,Benzin,3960,20060330
1830WBANE31030B9,BMW,5er-Reihe,177,Benzin,3960,20220907
1925WBA3D91040J2,BMW,3er-Reihe,115,Diesel,3850,20220809
1252WBA3K11090F8,BMW,3er-Reihe,142,Diesel,3850,20230214
622WBAPN11030VJ9,BMW,3er-Reihe,143,Diesel,3850,20230601
912WBAPE11010WH5,BMW,X3,176,Diesel,3762,20230413
437WBAPN31010VH0,BMW,3er-Reihe,176,Diesel,3630,20230630
2862WBAVV310X0A1,BMW,3er-Reihe,217,Benzin,3575,20220105
1876WBAWY310000A,BMW,X3,183,Diesel,3532,20220824
3308WBAPE71060WH,BMW,X3,142,Diesel,3520,20130426
2535WBAFW51060C5,BMW,5er-Reihe,244,Diesel,3300,20220323
2457WBAUT31020F0,BMW,3er-Reihe,143,Diesel,3300,20220408
2879WBAPC71090WD,BMW,X3,218,Benzin,3300,20220103
2863WBAVF310X0A0,BMW,3er-Reihe,122,Benzin,3135,20220105
1661WBAVG11080A2,BMW,3er-Reihe,142,Diesel,3080,20221014
3295WBA5J510X0D0,BMW,5er-Reihe,184,Diesel,2888,20140114
792WBAVP11000VN4,BMW,X1,143,Diesel,2860,20230503
110WBAVA51030VA6,BMW,3er-Reihe,129,Benzin,2530,20230912
2035WBAVA51020VA,BMW,3er-Reihe,129,Benzin,2420,20220713
981WBAPG11040E80,BMW,3er-Reihe,142,Diesel,2200,20230403
2638WBAXB91080DX,BMW,5er-Reihe,218,Diesel,2200,20220301
2593WBAWY510100A,BMW,X3,258,Diesel,2200,20220309
3244WBACA91070JF,BMW,3er-Reihe,116,Benzin,1870,20160523
3359WBAEP31030PE,BMW,3er-Reihe,192,Benzin,1760,20040323
18WBANC310X0CX73,BMW,5er-Reihe,163,Diesel,1540,20230929
445WBAPF31020A39,BMW,3er-Reihe,122,Benzin,1320,20230630
2163WBAAT91000AT,BMW,3er-Reihe,116,Elektro,1210,20220615
3001WBAVU11090KW,BMW,3er-Reihe,121,Diesel,660,20201005
1900WBAUX11090A6,BMW,3er-Reihe,142,Diesel,550,20220817
2682WBAEU51080KK,BMW,3er-Reihe,116,Diesel,440,20220218
1591WBACS21030AR,BMW,3er-Reihe,105,Benzin,220,20221110
